id	species	x	y
SPECIESLINK_71975	Trigona branneri	-40.769167	-19.803333
SPECIESLINK_71978	Trigona branneri	-40.658056	-20.371389
SPECIESLINK_72007	Trigona branneri	-41.014722	-20.431944
SPECIESLINK_72017	Trigona branneri	-40.45	-18.966667
SPECIESLINK_72023	Trigona branneri	-40.749698638916	-20.6350002288818
SPECIESLINK_72026	Trigona branneri	-40.4199981689453	-20.2639007568359
SPECIESLINK_72065	Trigona branneri	-48.449194	-1.436222
SPECIESLINK_72091	Trigona branneri	-48.1521987915039	-2.41888999938965
SPECIESLINK_72102	Trigona branneri	-45.895278	-6.628889
SPECIESLINK_72104	Trigona branneri	-44.912306	-1.939028
SPECIESLINK_72138	Trigona branneri	-51.633333	-1.983333
GBIF_43010	Trigona chanchamayoensis	-71.206178	-8.058786
GBIF_43011	Trigona chanchamayoensis	-76.440003	-6.386853
GBIF_43012	Trigona chanchamayoensis	-63.838408	-17.343429
GBIF_43013	Trigona chanchamayoensis	-62.995953	-9.953037
GBIF_43016	Trigona chanchamayoensis	-56.074646	-9.875046
GBIF_43017	Trigona chanchamayoensis	-76.848091	0.208807
GBIF_43018	Trigona chanchamayoensis	-50.063694	-6.05973
GBIF_43019	Trigona chanchamayoensis	-77.216784	0.077426
GBIF_43020	Trigona chanchamayoensis	-59.585524	-18.334691
GBIF_43021	Trigona chanchamayoensis	-72.64026	2.568452
GBIF_43022	Trigona chanchamayoensis	-76.351937	-6.489888
GBIF_43023	Trigona chanchamayoensis	-56.776463	-17.361502
GBIF_43025	Trigona chanchamayoensis	-63.169381	-17.906278
GBIF_43029	Trigona chanchamayoensis	-69.930258	-4.219695
GBIF_43032	Trigona chanchamayoensis	-77.817877	-0.988077
GBIF_43033	Trigona chanchamayoensis	-56.07958	-15.568316
GBIF_43035	Trigona chanchamayoensis	-77.777111	-0.898916
GBIF_43041	Trigona chanchamayoensis	-66.071904	-11.007145
GBIF_43048	Trigona chanchamayoensis	-71.390853	-12.789387
GBIF_43049	Trigona chanchamayoensis	-76.731262	-1.101857
GBIF_43050	Trigona chanchamayoensis	-57.573131	-19.033704
GBIF_43051	Trigona chanchamayoensis	-69.367563	-12.85331
GBIF_43052	Trigona chanchamayoensis	-76.968001	-6.075531
GBIF_43055	Trigona chanchamayoensis	-68.5044	-10.6517
GBIF_43063	Trigona chanchamayoensis	-63.5525	-17.499167
GBIF_43068	Trigona chanchamayoensis	-77.66661	-1.03164
GBIF_43075	Trigona chanchamayoensis	-76.459722	-0.470556
GBIF_43096	Trigona chanchamayoensis	-62.062483	-9.056583
GBIF_43117	Trigona chanchamayoensis	-77.76976	-2.60837
GBIF_43119	Trigona chanchamayoensis	-67.874444	-9.956944
GBIF_43137	Trigona chanchamayoensis	-69.05	-12.55
GBIF_43149	Trigona chanchamayoensis	-69.02298	-12.53714
GBIF_43150	Trigona chanchamayoensis	-73.2701	-3.7561
GBIF_43151	Trigona chanchamayoensis	-63.0439	-9.9137
GBIF_43173	Trigona chanchamayoensis	-77.5849	-0.7146
GBIF_43175	Trigona chanchamayoensis	-77.5786	-0.7208
GBIF_43194	Trigona chanchamayoensis	-49.3553	-6.1042
GBIF_43197	Trigona chanchamayoensis	-49.25	-8.25
GBIF_43198	Trigona chanchamayoensis	-76.6264	-0.4107
GBIF_43201	Trigona chanchamayoensis	-55.116667	-3.083333
GBIF_43252	Trigona chanchamayoensis	-63.1972	-17.7886
GBIF_43257	Trigona chanchamayoensis	-59.761	-18.334
GBIF_43259	Trigona chanchamayoensis	-67.34	-14.305
GBIF_43261	Trigona chanchamayoensis	-66.023333	-17.611389
GBIF_43262	Trigona chanchamayoensis	-76.397417	-0.674167
GBIF_43265	Trigona chanchamayoensis	-76.356944	-11.125
GBIF_43270	Trigona chanchamayoensis	-75.335	-11.061944
GBIF_43286	Trigona chanchamayoensis	-60.973889	-16.403056
GBIF_43296	Trigona chanchamayoensis	-76.916917	-0.499139
GBIF_43301	Trigona chanchamayoensis	-76.737722	-7.178611
GBIF_43325	Trigona chanchamayoensis	-78.001111	-1.066667
GBIF_43329	Trigona chanchamayoensis	-74.538056	-8.3825
GBIF_43349	Trigona chanchamayoensis	-67.251111	-15.591944
GBIF_43355	Trigona chanchamayoensis	-75.398333	-11.145278
GBIF_43361	Trigona chanchamayoensis	-67.883333	-15.483333
GBIF_43364	Trigona chanchamayoensis	-77.25	-5.75
GBIF_43406	Trigona chanchamayoensis	-60.303611	-16.383333
GBIF_43413	Trigona chanchamayoensis	-56.059833	-15.628667
GBIF_43442	Trigona chanchamayoensis	-64.416667	-5.666667
GBIF_43445	Trigona chanchamayoensis	-75.171667	-10.943333
GBIF_43449	Trigona chanchamayoensis	-77.983333	-1.466667
GBIF_43450	Trigona chanchamayoensis	-59.625	-4.404111
GBIF_43501	Trigona chanchamayoensis	-70.033333	-4.383333
GBIF_43503	Trigona chanchamayoensis	-51.816667	-7.35
GBIF_43505	Trigona chanchamayoensis	-55.416667	-3.666667
GBIF_43508	Trigona chanchamayoensis	-56.233333	-4.433333
GBIF_43556	Trigona chanchamayoensis	-66.583333	-4.516667
GBIF_43564	Trigona chanchamayoensis	-68.668056000000007	-9.054167
GBIF_43604	Trigona chanchamayoensis	-62.466667	-10.866667
GBIF_43605	Trigona chanchamayoensis	-62.316667	-10.783333
GBIF_43607	Trigona chanchamayoensis	-62.7175	-11.936944
GBIF_43613	Trigona chanchamayoensis	-62.931667	-11.051944
GBIF_43620	Trigona chanchamayoensis	-66.493333	-9.767778
GBIF_43624	Trigona chanchamayoensis	-64.1675	-9.144444
GBIF_43660	Trigona chanchamayoensis	-62.889167	-11.133611
GBIF_43668	Trigona chanchamayoensis	-64.126667	-10.436944
GBIF_43669	Trigona chanchamayoensis	-63.864444	-10.451667
GBIF_43713	Trigona chanchamayoensis	-64.766667	-10.316667
GBIF_43717	Trigona chanchamayoensis	-62.366667	-10.633333
GBIF_43742	Trigona chanchamayoensis	-60.983333	-13.45
GBIF_43749	Trigona chanchamayoensis	-62.05	-9.05
GBIF_43790	Trigona chanchamayoensis	-61.983333	-11.966667
GBIF_43869	Trigona chanchamayoensis	-63.539444	-8.37
GBIF_43905	Trigona chanchamayoensis	-78.083333	-1.383333
SIBBr_17675	Trigona chanchamayoensis	-57.622286	-19.240194
GBIF_49473	Trigona crassipes	-67.613969	-2.755489
GBIF_49475	Trigona crassipes	-67.929944	-1.955667
GBIF_49477	Trigona crassipes	-67.116167	-1.753944
GBIF_49482	Trigona crassipes	-76.038333	-0.548333
GBIF_49484	Trigona crassipes	-54.608611	5.674444
GBIF_49494	Trigona crassipes	-54.521111	4.798056
GBIF_49495	Trigona crassipes	-55.181389	4.948611
GBIF_49497	Trigona crassipes	-55.881667	5.226944
GBIF_49502	Trigona crassipes	-54.920833	5.271389
GBIF_49503	Trigona crassipes	-55.366667	3.45
GBIF_49564	Trigona crassipes	-63.539417	-8.370111
GBIF_49630	Trigona crassipes	-67.633333	-9.75
GBIF_49635	Trigona crassipes	-75.862833	-2.3125
GBIF_49668	Trigona crassipes	-63.0439	-9.9137
GBIF_49669	Trigona crassipes	-62.48	-10.32
GBIF_49674	Trigona crassipes	-77.5849	-0.7146
GBIF_49676	Trigona crassipes	-77.5786	-0.7208
GBIF_49688	Trigona crassipes	-59.983333	-2.916667
GBIF_49689	Trigona crassipes	-63.333333	-4.493611
GBIF_49692	Trigona crassipes	-49.25	-8.25
GBIF_49693	Trigona crassipes	-60.133333	-12.733333
GBIF_49694	Trigona crassipes	-76.014	-9.41
GBIF_49713	Trigona crassipes	-67.56667	-14.46667
GBIF_49737	Trigona crassipes	-78.113056	-1.461111
GBIF_49738	Trigona crassipes	-60.025278	-3.113333
GBIF_49739	Trigona crassipes	-48.483333	-1.45
GBIF_49740	Trigona crassipes	-64.7115	-3.354444
IDIGBIO_14037	Trigona crassipes	-51.2333	0.51666
SPECIESLINK_63730	Trigona crassipes	-45.895278	-6.628889
SPECIESLINK_63731	Trigona crassipes	-58.8333333	-3.0333333
SPECIESLINK_63748	Trigona crassipes	-58.4442	-3.14306
SPECIESLINK_63749	Trigona crassipes	-60.6733	2.81972
SPECIESLINK_63781	Trigona crassipes	-68.7481	-11.0161
GBIF_56242	Trigona dallatorreana	-76.855675	0.2321
GBIF_56244	Trigona dallatorreana	-74.717463	4.146137
GBIF_56245	Trigona dallatorreana	-75.38493	-11.135249
GBIF_56247	Trigona dallatorreana	-73.737275	-12.97925
GBIF_56248	Trigona dallatorreana	-47.469272	-7.333441
GBIF_56249	Trigona dallatorreana	-71.404312	-12.801175
GBIF_56251	Trigona dallatorreana	-78.40684	-0.38238
GBIF_56254	Trigona dallatorreana	-67.613969	-2.755489
GBIF_56256	Trigona dallatorreana	-67.929944	-1.955667
GBIF_56257	Trigona dallatorreana	-67.0008	-17.1167
GBIF_56275	Trigona dallatorreana	-77.66661	-1.03164
GBIF_56277	Trigona dallatorreana	-71.199444	-12.033611
GBIF_56280	Trigona dallatorreana	-76.08	-9.291667
GBIF_56282	Trigona dallatorreana	-72.4166	0.2166
GBIF_56283	Trigona dallatorreana	-63.0439	-9.9137
GBIF_56286	Trigona dallatorreana	-76.459722	-0.470556
GBIF_56287	Trigona dallatorreana	-55.355533	3.459333
GBIF_56290	Trigona dallatorreana	-69.05	-12.55
GBIF_56291	Trigona dallatorreana	-59.983333	-3.066667
GBIF_56292	Trigona dallatorreana	-77.5849	-0.7146
GBIF_56293	Trigona dallatorreana	-75.9709	-9.4142
GBIF_56294	Trigona dallatorreana	-49.3553	-6.1042
GBIF_56296	Trigona dallatorreana	-60.10577	-3.0618
GBIF_56297	Trigona dallatorreana	-75.9972	-9.2963
GBIF_56315	Trigona dallatorreana	-59.983333	-2.916667
GBIF_56317	Trigona dallatorreana	-48.47061	-1.43728
GBIF_56322	Trigona dallatorreana	-51.83333	3.83333
GBIF_56325	Trigona dallatorreana	-73.9076	3.3212
GBIF_56329	Trigona dallatorreana	-55.51729	-1.90486
GBIF_56338	Trigona dallatorreana	-71.30007	-12.99996
GBIF_56403	Trigona dallatorreana	-70.733333	-4.133333
GBIF_56425	Trigona dallatorreana	-66.130833	-11.128889
GBIF_56455	Trigona dallatorreana	-70.173333	1.198333
GBIF_56493	Trigona dallatorreana	-64.786639	-17.008611
GBIF_56495	Trigona dallatorreana	-76.104444	-9.005
GBIF_56498	Trigona dallatorreana	-70.753889	-13.231111
GBIF_56527	Trigona dallatorreana	-66.906944	1.435
GBIF_56530	Trigona dallatorreana	-66.000278	0.799722
GBIF_56545	Trigona dallatorreana	-75.993056	-9.898889
GBIF_56549	Trigona dallatorreana	-74.088889	-9.998889
GBIF_56559	Trigona dallatorreana	-73.956944	-7.466111
GBIF_56577	Trigona dallatorreana	-73.45	-4.433333
GBIF_56578	Trigona dallatorreana	-52.702778	-6.207222
GBIF_56586	Trigona dallatorreana	-62.933333	-7.316667
GBIF_56589	Trigona dallatorreana	-55.75	-15.433333
GBIF_56591	Trigona dallatorreana	-59.248056	1.495833
GBIF_56598	Trigona dallatorreana	-67.196944	-16.125556
GBIF_56663	Trigona dallatorreana	-48.504444	-1.455833
GBIF_56854	Trigona dallatorreana	-65.099444	-0.579167
GBIF_56855	Trigona dallatorreana	-51.183333	-7.716944
GBIF_56857	Trigona dallatorreana	-65.076944	-0.522778
GBIF_56902	Trigona dallatorreana	-51.816667	-7.35
GBIF_56907	Trigona dallatorreana	-66.816667	-0.216667
GBIF_56917	Trigona dallatorreana	-64.416667	-5.666667
GBIF_56941	Trigona dallatorreana	-62.066667	-3.85
GBIF_56986	Trigona dallatorreana	-46.366667	-4.116667
GBIF_56995	Trigona dallatorreana	-56.096667	-15.596111
GBIF_57022	Trigona dallatorreana	-64.55	-10.316667
GBIF_57027	Trigona dallatorreana	-62.571667	-10.989722
GBIF_57028	Trigona dallatorreana	-62.571389	-10.935833
GBIF_57060	Trigona dallatorreana	-61.433333	-12.633333
SIBBr_3905	Trigona dallatorreana	-48.362642	-2.561031
SPECIESLINK_58777	Trigona dallatorreana	-64.7981	-7.25861
SPECIESLINK_72177	Trigona dallatorreana	-62.7666667	-0.3666667
SPECIESLINK_72186	Trigona dallatorreana	-60.3692	-3.76806
SPECIESLINK_72202	Trigona dallatorreana	-52.2064	-3.20333
SPECIESLINK_72209	Trigona dallatorreana	-59.4594	-10.1667
SPECIESLINK_72210	Trigona dallatorreana	-61.1464	4.43139
SPECIESLINK_72262	Trigona dallatorreana	-43.3680788	-3.2899333
SPECIESLINK_72727	Trigona dallatorreana	-67.8099975585938	-9.9747200012207
SPECIESLINK_72781	Trigona dallatorreana	-55.7113990783691	-12.5452995300293
SPECIESLINK_72970	Trigona dallatorreana	-47.059398651123	-1.74638998508453
SPECIESLINK_72971	Trigona dallatorreana	-48.1521987915039	-2.41888999938965
GBIF_47026	Trigona guianae	-60.036056	-2.992385
GBIF_47027	Trigona guianae	-60.021731	-3.118031
GBIF_47030	Trigona guianae	-71.376667	-12.87
GBIF_47031	Trigona guianae	-76.22	-6.29
GBIF_47032	Trigona guianae	-78.953889	-4.086111
GBIF_47034	Trigona guianae	-71.257778	-12.652778
GBIF_47037	Trigona guianae	-64.797778	-17.109167
GBIF_47044	Trigona guianae	-65.715	-17.147778
GBIF_47055	Trigona guianae	-54.541501	3.106273
GBIF_47059	Trigona guianae	-69.576111	9.707222
GBIF_47097	Trigona guianae	-67.683333	10.35
GBIF_47137	Trigona guianae	-78.63	-4.116667
GBIF_47142	Trigona guianae	-76.459722	-0.470556
GBIF_47173	Trigona guianae	-77.816667	-0.966667
GBIF_47187	Trigona guianae	-55.387246	3.418476
GBIF_47193	Trigona guianae	-76.116667	-2.583333
GBIF_47195	Trigona guianae	-62.48	-10.32
GBIF_47198	Trigona guianae	-69.05	-12.55
GBIF_47199	Trigona guianae	-69.02298	-12.53714
GBIF_47201	Trigona guianae	-66.833333	6.333333
GBIF_47217	Trigona guianae	-63.0439	-9.9137
GBIF_47224	Trigona guianae	-77.5849	-0.7146
GBIF_47231	Trigona guianae	-77.5786	-0.7208
GBIF_47288	Trigona guianae	-77.4952	-0.7375
GBIF_47290	Trigona guianae	-47.966667	-25.133333
GBIF_47291	Trigona guianae	-79.17269	-0.25441
GBIF_47295	Trigona guianae	-70.13123	-3.42021
GBIF_47296	Trigona guianae	-76.00608	-9.32492
GBIF_47297	Trigona guianae	-76.014	-9.41
GBIF_47303	Trigona guianae	-79.0563	-0.2978
GBIF_47358	Trigona guianae	-47.80151	-21.17289
GBIF_47359	Trigona guianae	-48.61667	-25.56667
GBIF_47362	Trigona guianae	-48.1748	-8.9718
GBIF_47381	Trigona guianae	-51.83333	3.83333
GBIF_47427	Trigona guianae	-59.761	-18.334
GBIF_47428	Trigona guianae	-48.47061	-1.43728
GBIF_47431	Trigona guianae	-67.56667	-14.46667
GBIF_47443	Trigona guianae	-43.27721	-22.95831
GBIF_47445	Trigona guianae	-35.21067	-5.80021
GBIF_47452	Trigona guianae	-76.397417	-0.674167
GBIF_47458	Trigona guianae	-67.066667	1.916667
GBIF_47463	Trigona guianae	-65.233333	1.55
GBIF_47466	Trigona guianae	-66.838056	1.298611
GBIF_47472	Trigona guianae	-75.828889	-9.218889
GBIF_47475	Trigona guianae	-74.538056	-8.3825
GBIF_47476	Trigona guianae	-72.783333	-12.816667
GBIF_47478	Trigona guianae	-71.433889	-13.566111
GBIF_47479	Trigona guianae	-77.25	-5.75
GBIF_47485	Trigona guianae	-78.988889	-0.076111
GBIF_47487	Trigona guianae	-78.001111	-1.066667
GBIF_47492	Trigona guianae	-78.003056	-1.493056
GBIF_47507	Trigona guianae	-66.906944	1.435
GBIF_47511	Trigona guianae	-78.316667	-2.75
GBIF_47515	Trigona guianae	-70.733333	-4.133333
GBIF_47517	Trigona guianae	-70.765722	-3.402472
GBIF_47518	Trigona guianae	-76.58475	-7.066861
GBIF_47521	Trigona guianae	-67.528889	-14.441528
GBIF_47522	Trigona guianae	-48.371944	-1.365833
GBIF_47523	Trigona guianae	-64.766667	-16.866667
GBIF_47536	Trigona guianae	-78.744917	-4.194778
GBIF_47539	Trigona guianae	-70.346667	-12.984722
GBIF_47541	Trigona guianae	-70.753889	-13.231111
GBIF_47542	Trigona guianae	-67.766667	-15.416667
GBIF_47580	Trigona guianae	-77.613056	-1.064444
GBIF_47581	Trigona guianae	-78.987806	-4.138278
GBIF_47589	Trigona guianae	-59.148417	5.2615
GBIF_47590	Trigona guianae	-59.737222	4.907583
GBIF_47591	Trigona guianae	-52.702778	-6.207222
GBIF_47600	Trigona guianae	-64.416667	-5.666667
GBIF_47602	Trigona guianae	-66.692556	0.317028
GBIF_47603	Trigona guianae	-54.920833	5.271389
GBIF_47615	Trigona guianae	-75.303333	-10.751667
GBIF_47616	Trigona guianae	-75.541667	-10.138333
GBIF_47617	Trigona guianae	-75.543333	-10.281667
GBIF_47618	Trigona guianae	-56.233333	-4.433333
GBIF_47654	Trigona guianae	-55.566667	-3.983333
GBIF_47666	Trigona guianae	-57.033333	-1.066667
GBIF_47678	Trigona guianae	-64.083056	-0.316667
GBIF_47947	Trigona guianae	-65.583333	-1.883333
GBIF_48060	Trigona guianae	-48.504444	-1.455833
GBIF_48084	Trigona guianae	-55.416667	-3.666667
GBIF_48087	Trigona guianae	-56.85	-1.416667
GBIF_48092	Trigona guianae	-66.033333	-0.316667
GBIF_48094	Trigona guianae	-66.816667	-0.216667
GBIF_48139	Trigona guianae	-62.066667	-3.85
GBIF_48150	Trigona guianae	-66.583333	-4.516667
GBIF_48191	Trigona guianae	-67.81	-9.974722
GBIF_48196	Trigona guianae	-59.766667	-2.45
GBIF_48204	Trigona guianae	-56.066667	-13.816667
GBIF_48220	Trigona guianae	-65.016667	-0.416667
GBIF_48225	Trigona guianae	-62.924167	-0.475833
GBIF_48261	Trigona guianae	-63.494722	-8.296667
GBIF_48264	Trigona guianae	-63.372778	-8.182222
GBIF_48270	Trigona guianae	-64.55	-10.316667
GBIF_48283	Trigona guianae	-62.438889	-10.744444
GBIF_48291	Trigona guianae	-62.440278	-10.971944
GBIF_48308	Trigona guianae	-66.493333	-9.801111
GBIF_48312	Trigona guianae	-64.1675	-9.144167
GBIF_48318	Trigona guianae	-64.756389	-10.573889
GBIF_48321	Trigona guianae	-62.571667	-10.989444
GBIF_48322	Trigona guianae	-62.340556	-10.668056
GBIF_48339	Trigona guianae	-62.494444	-10.806667
GBIF_48350	Trigona guianae	-63.538889	-10.878056
GBIF_48352	Trigona guianae	-62.652778	-10.870833
GBIF_48354	Trigona guianae	-62.686944	-10.876389
GBIF_48374	Trigona guianae	-62.889167	-11.133611
GBIF_48386	Trigona guianae	-63.436111	-10.345556
GBIF_48397	Trigona guianae	-64.95	-10.833333
GBIF_48430	Trigona guianae	-64.05	-12.283333
GBIF_48489	Trigona guianae	-60.833333	-13.266667
GBIF_48492	Trigona guianae	-60.833333	-13.233333
GBIF_48493	Trigona guianae	-61.166667	-12.533333
GBIF_48495	Trigona guianae	-61.433333	-12.633333
GBIF_48497	Trigona guianae	-64.75	-10.55
GBIF_48514	Trigona guianae	-63.533611	-8.392778
GBIF_48517	Trigona guianae	-62.05	-9.05
GBIF_48561	Trigona guianae	-61.983333	-11.966667
GBIF_48562	Trigona guianae	-62.05	-11.916667
SIBBr_1009	Trigona guianae	-58.823089	-3.016
SIBBr_7819	Trigona guianae	-40.599244	-16.860756
SPECIESLINK_60505	Trigona guianae	-43.2075004577637	-22.9027996063232
SPECIESLINK_60542	Trigona guianae	-44.2829046	-2.5391099
SPECIESLINK_61777	Trigona guianae	-65.3394012451172	-10.7827997207642
SPECIESLINK_62023	Trigona guianae	-48.266194	-2.339861
SPECIESLINK_62028	Trigona guianae	-50.307778	-0.961944
SPECIESLINK_62029	Trigona guianae	-48.698286	-2.479308
SPECIESLINK_62032	Trigona guianae	-48.767175	-2.616533
SPECIESLINK_62036	Trigona guianae	-48.752728	-2.514883
GBIF_57087	Trigona hyalinata	-47.603377	-15.518974
GBIF_57088	Trigona hyalinata	-45.457168	-17.176144
GBIF_57089	Trigona hyalinata	-47.859388	-15.656408
GBIF_57090	Trigona hyalinata	-46.730293	-23.489041
GBIF_57091	Trigona hyalinata	-51.059239	-23.26088
GBIF_57095	Trigona hyalinata	-47.095872	-22.816817
GBIF_57098	Trigona hyalinata	-47.878676	-15.834755
GBIF_57099	Trigona hyalinata	-48.032714	-15.545914
GBIF_57101	Trigona hyalinata	-39.051552	-16.248362
GBIF_57106	Trigona hyalinata	-47.034905	-22.883895
GBIF_57108	Trigona hyalinata	-47.8103	-21.1775
GBIF_57111	Trigona hyalinata	-46.631405	-21.570991
GBIF_57121	Trigona hyalinata	-47.4017	-22.5647
GBIF_57124	Trigona hyalinata	-46.9192	-23.6039
GBIF_57164	Trigona hyalinata	-47.7044	-21.555
GBIF_57175	Trigona hyalinata	-47.4781	-21.7103
GBIF_57588	Trigona hyalinata	-46.6361	-23.5475
GBIF_57637	Trigona hyalinata	-49.0606	-22.3147
GBIF_57638	Trigona hyalinata	-63.0439	-9.9137
GBIF_57646	Trigona hyalinata	-62.48	-10.32
GBIF_57699	Trigona hyalinata	-75.9972	-9.2963
GBIF_57708	Trigona hyalinata	-52.24128	-15.89948
GBIF_57711	Trigona hyalinata	-48.1748	-8.9718
GBIF_57736	Trigona hyalinata	-68.7579	-11.0212
GBIF_57737	Trigona hyalinata	-46.9394	-19.5992
GBIF_57774	Trigona hyalinata	-45.43465	-21.55975
GBIF_57776	Trigona hyalinata	-51.83333	3.83333
GBIF_57777	Trigona hyalinata	-47.8894	-22.01945
GBIF_57847	Trigona hyalinata	-67.56667	-14.46667
GBIF_57862	Trigona hyalinata	-49.25	-25.41667
GBIF_57864	Trigona hyalinata	-52.383333	-27.183333
GBIF_57871	Trigona hyalinata	-46.95	-22.366667
GBIF_57874	Trigona hyalinata	-44.566667	-19.716667
GBIF_57894	Trigona hyalinata	-56.510833	-25.766111
GBIF_57919	Trigona hyalinata	-50.133333	-18.833333
GBIF_57920	Trigona hyalinata	-42.909389	-20.416556
GBIF_57932	Trigona hyalinata	-47.933333	-19.773056
GBIF_57935	Trigona hyalinata	-46.866667	-23.183333
GBIF_57941	Trigona hyalinata	-52.702778	-6.207222
GBIF_57944	Trigona hyalinata	-43.666667	-20.333333
GBIF_57947	Trigona hyalinata	-46.425	-21.935
GBIF_57948	Trigona hyalinata	-55.226472	-23.104528
GBIF_57949	Trigona hyalinata	-44.318333	-21.022556
GBIF_57951	Trigona hyalinata	-57.65475	-19.009722
GBIF_57953	Trigona hyalinata	-55.75	-15.433333
GBIF_57954	Trigona hyalinata	-56.963056	-25.386111
GBIF_57956	Trigona hyalinata	-39.049333	-14.789528
GBIF_57962	Trigona hyalinata	-66.066389	-10.999167
GBIF_57963	Trigona hyalinata	-66.914722	-12.5325
GBIF_57965	Trigona hyalinata	-39.266667	-14.583333
GBIF_57968	Trigona hyalinata	-42.881944	-20.753889
GBIF_57969	Trigona hyalinata	-45.99	-16.5675
GBIF_57977	Trigona hyalinata	-47.169722	-21.282778
GBIF_57980	Trigona hyalinata	-47.566667	-20.15
GBIF_58018	Trigona hyalinata	-47.633333	-21.166667
GBIF_58080	Trigona hyalinata	-46.991389	-20.916944
GBIF_58092	Trigona hyalinata	-44.666667	-14.133333
GBIF_58154	Trigona hyalinata	-48.221667	-21.009444
GBIF_58254	Trigona hyalinata	-46.177222	-6.963889
GBIF_58257	Trigona hyalinata	-45.481111	-7.021944
GBIF_58258	Trigona hyalinata	-44.302778000000004	-2.529722
GBIF_58266	Trigona hyalinata	-44.235	-2.934444
GBIF_58316	Trigona hyalinata	-43.0225	-6.766944
GBIF_58321	Trigona hyalinata	-42.607778	-5.564167
GBIF_58376	Trigona hyalinata	-51.418889	-20.367222
GBIF_58443	Trigona hyalinata	-46.4825	-20.345833
GBIF_58452	Trigona hyalinata	-42.73	-17.285556
GBIF_58476	Trigona hyalinata	-42.716667	-16.95
GBIF_58493	Trigona hyalinata	-47.060833	-22.905556
GBIF_58525	Trigona hyalinata	-45.356667	-18.604167
GBIF_58550	Trigona hyalinata	-39.018611	-16.378333
GBIF_58554	Trigona hyalinata	-46.009444	-17.009722
GBIF_58581	Trigona hyalinata	-52.316667	-22.533333
GBIF_58583	Trigona hyalinata	-47.481944	-18.724722
GBIF_58585	Trigona hyalinata	-47.946389	-18.165556
GBIF_58587	Trigona hyalinata	-49.465	-18.968889
GBIF_58605	Trigona hyalinata	-47.1961	-22.6458
SIBBr_347	Trigona hyalinata	-40.600067	-16.869497
SIBBr_695	Trigona hyalinata	-48.099722	-15.765
SIBBr_1041	Trigona hyalinata	-46.568056	-19.165
SIBBr_3827	Trigona hyalinata	-40.6133	-16.839394
SIBBr_4419	Trigona hyalinata	-43.976106	-21.186942
SIBBr_8229	Trigona hyalinata	-45.1777	-23.2449
SIBBr_8501	Trigona hyalinata	-48.492509	-21.619548
SIBBr_9368	Trigona hyalinata	-44.991389	-21.348056
SIBBr_10009	Trigona hyalinata	-48.532878	-24.187786
SIBBr_10818	Trigona hyalinata	-44.030556	-20.06
SIBBr_11779	Trigona hyalinata	-40.614572	-16.889014
SIBBr_12383	Trigona hyalinata	-64.706275	-2.474756
SIBBr_13682	Trigona hyalinata	-53.840278	-24.281667
SIBBr_16262	Trigona hyalinata	-48.351389	-19.096667
SPECIESLINK_73269	Trigona hyalinata	-48.1845	-15.861
SPECIESLINK_73564	Trigona hyalinata	-60.0250015258789	-3.10193991661072
SPECIESLINK_73581	Trigona hyalinata	-49.2538986206055	-16.6786003112793
SPECIESLINK_74204	Trigona hyalinata	-48.0783004760742	-14.1513996124268
SPECIESLINK_74205	Trigona hyalinata	-44.4146995544434	-2.40889000892639
SPECIESLINK_74206	Trigona hyalinata	-45.9296989440918	-9.11083030700684
SPECIESLINK_74358	Trigona hyalinata	-44.418098449707	-15.2941999435425
SPECIESLINK_74437	Trigona hyalinata	-43.5080986022949	-20.2875003814697
SPECIESLINK_74438	Trigona hyalinata	-48.2771987915039	-18.9186000823975
SPECIESLINK_74712	Trigona hyalinata	-46.689998626709	-22.8099994659424
SPECIESLINK_74864	Trigona hyalinata	-48.5043983459473	-1.4558299779892
SPECIESLINK_74868	Trigona hyalinata	-46.9799995422363	-22.7000007629395
SPECIESLINK_74870	Trigona hyalinata	-48.449194	-1.436222
SPECIESLINK_74975	Trigona hyalinata	-54.935278	-22.194444
SPECIESLINK_74976	Trigona hyalinata	-55.168333	-21.614444
GBIF_49935	Trigona hypogea	-76.038333	-0.548333
GBIF_49936	Trigona hypogea	-54.608611	5.674444
GBIF_49941	Trigona hypogea	-55.181389	4.948611
GBIF_49944	Trigona hypogea	-55.881667	5.226944
GBIF_49951	Trigona hypogea	-54.521111	4.81
GBIF_49952	Trigona hypogea	-55.438333	3.348889
GBIF_49959	Trigona hypogea	-63.629389	-8.362444
GBIF_49969	Trigona hypogea	-66.493361	-9.767778
GBIF_49970	Trigona hypogea	-47.4781	-21.7103
GBIF_49971	Trigona hypogea	-47.7044	-21.555
GBIF_49990	Trigona hypogea	-67.816667	-9.966667
GBIF_49991	Trigona hypogea	-76.459722	-0.470556
GBIF_49995	Trigona hypogea	-76.466667	-0.466667
GBIF_49996	Trigona hypogea	-67.633333	-9.75
GBIF_50005	Trigona hypogea	-75.862833	-2.3125
GBIF_50006	Trigona hypogea	-73.24722	-3.74806
GBIF_50007	Trigona hypogea	-63.0439	-9.9137
GBIF_50010	Trigona hypogea	-62.48	-10.32
GBIF_50012	Trigona hypogea	-69.05	-12.55
GBIF_50014	Trigona hypogea	-47.3042	-21.2753
GBIF_50022	Trigona hypogea	-47.820833	-21.176667
GBIF_50038	Trigona hypogea	-77.5849	-0.7146
GBIF_50042	Trigona hypogea	-66.300683	-14.640067
